"Unnamed: 0","annotation_id","annotator","created_at","id","initial","label","lead_time","postproc_data","updated_at" 
224,197,"1","2025-04-17T18:46:54.073560Z",637,"Восход
чизел под оз пш
день 25325
от начала 25894

Уборка пш под отц тр
день 43
от начала 12","[{""start"":0,""end"":6,""text"":""восход"",""labels"":[""department""]},{""start"":7,""end"":17,""text"":""чизлование"",""labels"":[""operation""]},{""start"":22,""end"":36,""text"":""озимая пшеница"",""labels"":[""plant""]},{""start"":42,""end"":47,""text"":""25325"",""labels"":[""perDay""]},{""start"":58,""end"":63,""text"":""25894"",""labels"":[""perOperation""]},{""start"":65,""end"":79,""text"":""уборка пшеница"",""labels"":[""operation""]},{""start"":84,""end"":105,""text"":""отцовские травы травы"",""labels"":[""plant""]},{""start"":111,""end"":113,""text"":""43"",""labels"":[""perDay""]},{""start"":124,""end"":126,""text"":""12"",""labels"":[""perOperation""]}]",19.792,"восход
чизлование под озимая пшеница
день 25325
от начала 25894

уборка пшеница под отцовские травы травы
день 43
от начала 12","2025-04-17T18:46:54.073614Z"
225,198,"1","2025-04-17T18:47:39.959221Z",638,"Колхоз прогресс
12.9.44
уборка пш под отц тр
день 425346
от начала 3633

выравн силос
день 324
от начала 2523

выкаш с св под отц тр
день 43633
от начала 45636","[{""start"":0,""end"":15,""text"":""колхоз прогресс"",""labels"":[""department""]},{""start"":16,""end"":23,""text"":""12.9.44"",""labels"":[""data""]},{""start"":24,""end"":38,""text"":""уборка пшеница"",""labels"":[""operation""]},{""start"":43,""end"":64,""text"":""отцовские травы травы"",""labels"":[""plant""]},{""start"":70,""end"":76,""text"":""425346"",""labels"":[""perDay""]},{""start"":87,""end"":91,""text"":""3633"",""labels"":[""perOperation""]},{""start"":93,""end"":105,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":106,""end"":111,""text"":""силос"",""labels"":[""plant""]},{""start"":117,""end"":120,""text"":""324"",""labels"":[""perDay""]},{""start"":131,""end"":135,""text"":""2523"",""labels"":[""perOperation""]},{""start"":137,""end"":157,""text"":""выкашивание с свекла"",""labels"":[""operation""]},{""start"":162,""end"":183,""text"":""отцовские травы травы"",""labels"":[""plant""]},{""start"":189,""end"":194,""text"":""43633"",""labels"":[""perDay""]},{""start"":205,""end"":210,""text"":""45636"",""labels"":[""perOperation""]}]",36.923,"колхоз прогресс
12.9.44
уборка пшеница под отцовские травы травы
день 425346
от начала 3633

выравнивание силос
день 324
от начала 2523

выкашивание с свекла под отцовские травы травы
день 43633
от начала 45636","2025-04-17T18:47:39.959250Z"
226,199,"1","2025-04-17T18:48:09.603272Z",639,"АОР
54.2.24
Чизлевание под сах св
день 32423
от начала 25323","[{""start"":0,""end"":3,""text"":""аор"",""labels"":[""department""]},{""start"":4,""end"":11,""text"":""54.2.24"",""labels"":[""operation""]},{""start"":12,""end"":22,""text"":""чизлевание"",""labels"":[""operation""]},{""start"":27,""end"":42,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":48,""end"":53,""text"":""32423"",""labels"":[""perDay""]},{""start"":64,""end"":69,""text"":""25323"",""labels"":[""perOperation""]}]",24.382,"аор
54.2.24
чизлевание под сахарная свекла
день 32423
от начала 25323","2025-04-17T18:48:09.603320Z"
227,200,"1","2025-04-17T18:48:47.955127Z",640,"13.3
СП Коломейцево
Выравн сах св под сою
день 130
от начала 232","[{""start"":0,""end"":4,""text"":""13.3"",""labels"":[""data""]},{""start"":5,""end"":19,""text"":""сп коломейцево"",""labels"":[""department""]},{""start"":20,""end"":48,""text"":""выравнивание сахарная свекла"",""labels"":[""operation""]},{""start"":53,""end"":56,""text"":""сою"",""labels"":[""plant""]},{""start"":62,""end"":65,""text"":""130"",""labels"":[""perDay""]},{""start"":76,""end"":79,""text"":""232"",""labels"":[""perOperation""]}]",31.714,"13.3
сп коломейцево
выравнивание сахарная свекла под сою
день 130
от начала 232","2025-04-17T18:48:47.955155Z"
228,201,"1","2025-04-17T18:49:24.951714Z",641,"1.2
Мир
Пахота зяби под ячмень
день 4243
от начала 4243","[{""start"":0,""end"":3,""text"":""1.2"",""labels"":[""data""]},{""start"":4,""end"":7,""text"":""мир"",""labels"":[""department""]},{""start"":8,""end"":19,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":24,""end"":30,""text"":""ячмень"",""labels"":[""plant""]},{""start"":36,""end"":40,""text"":""4243"",""labels"":[""perDay""]},{""start"":51,""end"":55,""text"":""4243"",""labels"":[""perOperation""]}]",32.052,"1.2
мир
пахота зяби под ячмень
день 4243
от начала 4243","2025-04-17T18:49:24.951745Z"
229,202,"1","2025-04-17T18:49:55.831858Z",642,"21.10
Восход
Пахота под кук/зерн
день 423
от начала 4353","[{""start"":0,""end"":5,""text"":""21.10"",""labels"":[""data""]},{""start"":6,""end"":12,""text"":""восход"",""labels"":[""department""]},{""start"":13,""end"":19,""text"":""пахота"",""labels"":[""operation""]},{""start"":24,""end"":40,""text"":""кукурузное зерно"",""labels"":[""plant""]},{""start"":46,""end"":49,""text"":""423"",""labels"":[""perDay""]},{""start"":60,""end"":64,""text"":""4353"",""labels"":[""perOperation""]}]",18.873,"21.10
восход
пахота под кукурузное зерно
день 423
от начала 4353","2025-04-17T18:49:55.831895Z"
230,203,"1","2025-04-17T18:51:05.959453Z",643,"16.6
Восход
Чизлевание сои под сах свеклу
день 43875
от начала 46384

Пахота под сою
день 42434
от начала 42434","[{""start"":0,""end"":4,""text"":""16.6"",""labels"":[""data""]},{""start"":5,""end"":11,""text"":""восход"",""labels"":[""department""]},{""start"":12,""end"":26,""text"":""чизлевание сои"",""labels"":[""operation""]},{""start"":31,""end"":46,""text"":""сахарная свеклу"",""labels"":[""plant""]},{""start"":52,""end"":57,""text"":""43875"",""labels"":[""perDay""]},{""start"":68,""end"":73,""text"":""46384"",""labels"":[""perOperation""]},{""start"":86,""end"":89,""text"":""сою"",""labels"":[""plant""]},{""start"":95,""end"":100,""text"":""42434"",""labels"":[""perDay""]},{""start"":111,""end"":116,""text"":""42434"",""labels"":[""perOperation""]},{""start"":75,""end"":81,""text"":""пахота"",""labels"":[""operation""]}]",54.345,"16.6
восход
чизлевание сои под сахарная свеклу
день 43875
от начала 46384

пахота под сою
день 42434
от начала 42434","2025-04-17T18:51:05.959477Z"
231,204,"1","2025-04-17T18:51:49.088831Z",644,"24.07
ТСК
Пахота под сою
день 4353
от начада 4224","[{""start"":0,""end"":5,""text"":""24.07"",""labels"":[""data""]},{""start"":6,""end"":9,""text"":""тск"",""labels"":[""department""]},{""start"":10,""end"":16,""text"":""пахота"",""labels"":[""operation""]},{""start"":21,""end"":24,""text"":""сою"",""labels"":[""plant""]},{""start"":30,""end"":34,""text"":""4353"",""labels"":[""perDay""]},{""start"":45,""end"":49,""text"":""4224"",""labels"":[""perOperation""]}]",36.117,"24.07
тск
пахота под сою
день 4353
от начада 4224","2025-04-17T18:51:49.088862Z"
233,205,"1","2025-04-17T18:52:31.414691Z",646,"6.8.23
ТСК
диск сах св
9648 день
2768 от начала","[{""start"":0,""end"":6,""text"":""6.8.23"",""labels"":[""data""]},{""start"":7,""end"":10,""text"":""тск"",""labels"":[""department""]},{""start"":11,""end"":21,""text"":""дискование"",""labels"":[""operation""]},{""start"":22,""end"":37,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":43,""end"":47,""text"":""день"",""labels"":[""perDay""]},{""start"":56,""end"":62,""text"":""начала"",""labels"":[""perOperation""]}]",18.782,"6.8.23
тск
дискование сахарная свекла
9648 день
2768 от начала","2025-04-17T18:52:31.414717Z"
234,206,"1","2025-04-17T18:53:11.635150Z",647,"Мир
выравн сои под ячмень
23532 день
2325 от начала

диск оз пш под сах св
23532 день
2523 от начала","[{""start"":0,""end"":3,""text"":""мир"",""labels"":[""department""]},{""start"":4,""end"":20,""text"":""выравнивание сои"",""labels"":[""operation""]},{""start"":25,""end"":31,""text"":""ячмень"",""labels"":[""plant""]},{""start"":41,""end"":42,""text"":""ь"",""labels"":[""perDay""]},{""start"":32,""end"":37,""text"":""23532"",""labels"":[""perDay""]},{""start"":43,""end"":47,""text"":""2325"",""labels"":[""perOperation""]},{""start"":59,""end"":84,""text"":""дискование озимая пшеница"",""labels"":[""operation""]},{""start"":89,""end"":104,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":105,""end"":110,""text"":""23532"",""labels"":[""perDay""]},{""start"":116,""end"":120,""text"":""2523"",""labels"":[""perOperation""]}]",36.4,"мир
выравнивание сои под ячмень
23532 день
2325 от начала

дискование озимая пшеница под сахарная свекла
23532 день
2523 от начала","2025-04-17T18:53:11.635177Z"
235,207,"1","2025-04-17T18:53:31.038587Z",648,"АО Кропоткинское
диск под рапс
435 день
43532 от начала","[{""start"":0,""end"":16,""text"":""ао кропоткинское"",""labels"":[""department""]},{""start"":17,""end"":27,""text"":""дискование"",""labels"":[""operation""]},{""start"":32,""end"":36,""text"":""рапс"",""labels"":[""plant""]},{""start"":37,""end"":40,""text"":""435"",""labels"":[""perDay""]},{""start"":46,""end"":51,""text"":""43532"",""labels"":[""perOperation""]}]",13.432,"ао кропоткинское
дискование под рапс
435 день
43532 от начала","2025-04-17T18:53:31.038613Z"
236,208,"1","2025-04-17T18:54:07.469979Z",649,"Колхоз прогресс
чизел под оз пш
25325 день
23463 от начала

Уборка пш под отц тр
345 день
1342 от начала","[{""start"":0,""end"":15,""text"":""колхоз прогресс"",""labels"":[""department""]},{""start"":16,""end"":26,""text"":""чизлование"",""labels"":[""operation""]},{""start"":31,""end"":45,""text"":""озимая пшеница"",""labels"":[""plant""]},{""start"":46,""end"":51,""text"":""25325"",""labels"":[""perDay""]},{""start"":57,""end"":62,""text"":""23463"",""labels"":[""perOperation""]},{""start"":74,""end"":88,""text"":""уборка пшеница"",""labels"":[""operation""]},{""start"":93,""end"":114,""text"":""отцовские травы травы"",""labels"":[""plant""]},{""start"":115,""end"":118,""text"":""345"",""labels"":[""perDay""]},{""start"":124,""end"":128,""text"":""1342"",""labels"":[""perOperation""]}]",32.971,"колхоз прогресс
чизлование под озимая пшеница
25325 день
23463 от начала

уборка пшеница под отцовские травы травы
345 день
1342 от начала","2025-04-17T18:54:07.470014Z"
